"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043292","contractile muscle fiber","0/16","159/12490",0,0,-0.454485851202483,1,1,1,"",0
"GO:0043296","apical junction complex","0/16","11/12490",0,0,-0.118830357718511,1,1,1,"",0
"GO:0043527","tRNA methyltransferase complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0043596","nuclear replication fork","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0043601","nuclear replisome","0/16","14/12490",0,0,-0.134074840526641,1,1,1,"",0
"GO:0043625","delta DNA polymerase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0043679","axon terminus","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0044232","organelle membrane contact site","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0044233","mitochondria-associated endoplasmic reticulum membrane contact site","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0044291","cell-cell contact zone","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0044292","dendrite terminus","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0044295","axonal growth cone","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0044297","cell body","0/16","230/12490",0,0,-0.548200764925016,1,1,1,"",0
"GO:0044298","cell body membrane","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0044304","main axon","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0044306","neuron projection terminus","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0044322","endoplasmic reticulum quality control compartment","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0044391","ribosomal subunit","0/16","134/12490",0,0,-0.416806423774269,1,1,1,"",0
"GO:0044545","NSL complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0044613","nuclear pore central transport channel","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0044665","MLL1/2 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0044666","MLL3/4 complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0044753","amphisome","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0044840","gut granule","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0044841","gut granule membrane","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0044853","plasma membrane raft","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0045111","intermediate filament cytoskeleton","0/16","17/12490",0,0,-0.147761044971991,1,1,1,"",0
"GO:0045120","pronucleus","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0045121","membrane raft","0/16","45/12490",0,0,-0.240674324019681,1,1,1,"",0
"GO:0045177","apical part of cell","0/16","106/12490",0,0,-0.370291220554823,1,1,1,"",0
"GO:0045178","basal part of cell","0/16","67/12490",0,0,-0.293930811050329,1,1,1,"",0
"GO:0045179","apical cortex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0045180","basal cortex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0045211","postsynaptic membrane","0/16","64/12490",0,0,-0.287240230543638,1,1,1,"",0
"GO:0045239","tricarboxylic acid cycle heteromeric enzyme complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0045240","alpha-ketoacid dehydrogenase complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0045252","oxoglutarate dehydrogenase complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0045254","pyruvate dehydrogenase complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0045259","proton-transporting ATP synthase complex","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0045271","respiratory chain complex I","0/16","36/12490",0,0,-0.215187863646449,1,1,1,"",0
"GO:0045273","respiratory chain complex II (succinate dehydrogenase)","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0045275","respiratory chain complex III","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0045277","respiratory chain complex IV","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0045334","clathrin-coated endocytic vesicle","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0045335","phagocytic vesicle","0/16","22/12490",0,0,-0.168125619603969,1,1,1,"",0
"GO:0045495","pole plasm","0/16","96/12490",0,0,-0.352249856523193,1,1,1,"",0
"GO:0046536","dosage compensation complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0046540","U4/U6 x U5 tri-snRNP complex","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0046930","pore complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0048188","Set1C/COMPASS complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0048471","perinuclear region of cytoplasm","0/16","116/12490",0,0,-0.387520688481635,1,1,1,"",0
"GO:0048475","coated membrane","0/16","36/12490",0,0,-0.215187863646449,1,1,1,"",0
"GO:0048500","signal recognition particle","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0048786","presynaptic active zone","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0051233","spindle midzone","0/16","21/12490",0,0,-0.16425355925217,1,1,1,"",0
"GO:0055029","nuclear DNA-directed RNA polymerase complex","0/16","68/12490",0,0,-0.296128119112902,1,1,1,"",0
"GO:0055037","recycling endosome","0/16","39/12490",0,0,-0.224001610727993,1,1,1,"",0
"GO:0055038","recycling endosome membrane","0/16","18/12490",0,0,-0.152050956237313,1,1,1,"",0
"GO:0055120","striated muscle dense body","0/16","94/12490",0,0,-0.348533154720438,1,1,1,"",0
"GO:0060076","excitatory synapse","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0060102","cuticular extracellular matrix","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:0060106","cortical layer of collagen and cuticulin-based cuticle extracellular matrix","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0060170","ciliary membrane","0/16","123/12490",0,0,-0.399154775544549,1,1,1,"",0
"GO:0060293","germ plasm","0/16","96/12490",0,0,-0.352249856523193,1,1,1,"",0
"GO:0060417","yolk","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0060473","cortical granule","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0061617","MICOS complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0061695","transferase complex, transferring phosphorus-containing groups","0/16","158/12490",0,0,-0.45303602671865,1,1,1,"",0
"GO:0062049","protein phosphatase inhibitor complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0070069","cytochrome complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0070090","metaphase plate","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0070160","tight junction","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0070161","anchoring junction","0/16","139/12490",0,0,-0.424597363907837,1,1,1,"",0
"GO:0070176","DRM complex","0/16","8/12490",0,0,-0.101326690628729,1,1,1,"",0
"GO:0070390","transcription export complex 2","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0070449","elongin complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0070461","SAGA-type complex","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0070545","PeBoW complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0070603","SWI/SNF superfamily-type complex","0/16","34/12490",0,0,-0.209108223773461,1,1,1,"",0
"GO:0070765","gamma-secretase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0070775","H3 histone acetyltransferase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0070776","MOZ/MORF histone acetyltransferase complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0070847","core mediator complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0070938","contractile ring","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0070971","endoplasmic reticulum exit site","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0070993","cytosolic translation preinitiation complex","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0071004","U2-type prespliceosome","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0071006","U2-type catalytic step 1 spliceosome","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0071007","U2-type catalytic step 2 spliceosome","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0071010","prespliceosome","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0071011","precatalytic spliceosome","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:0071012","catalytic step 1 spliceosome","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0071013","catalytic step 2 spliceosome","0/16","54/12490",0,0,-0.263740896138296,1,1,1,"",0
"GO:0071014","post-mRNA release spliceosomal complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0071141","SMAD protein complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0071144","heteromeric SMAD protein complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0071203","WASH complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0071339","MLL1 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0071541","eukaryotic translation initiation factor 3 complex, eIF3m","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0071565","nBAF complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0071683","sensory dendrite","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0071782","endoplasmic reticulum tubular network","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0071986","Ragulator complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0072379","ER membrane insertion complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0072546","EMC complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0072588","box H/ACA RNP complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0072669","tRNA-splicing ligase complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0072686","mitotic spindle","0/16","40/12490",0,0,-0.226864359944041,1,1,1,"",0
"GO:0072687","meiotic spindle","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0080008","Cul4-RING E3 ubiquitin ligase complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0090533","cation-transporting ATPase complex","0/16","22/12490",0,0,-0.168125619603969,1,1,1,"",0
"GO:0090545","CHD-type complex","0/16","10/12490",0,0,-0.113295761185475,1,1,1,"",0
"GO:0090571","RNA polymerase II transcription repressor complex","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0090575","RNA polymerase II transcription regulator complex","0/16","83/12490",0,0,-0.327360751751722,1,1,1,"",0
"GO:0090576","RNA polymerase III transcription regulator complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0090619","meiotic spindle pole","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0090665","glycoprotein complex","0/16","11/12490",0,0,-0.118830357718511,1,1,1,"",0
"GO:0090734","site of DNA damage","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0097014","ciliary plasm","0/16","33/12490",0,0,-0.206001883876791,1,1,1,"",0
"GO:0097038","perinuclear endoplasmic reticulum","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0097060","synaptic membrane","0/16","83/12490",0,0,-0.327360751751722,1,1,1,"",0
"GO:0097124","cyclin A2-CDK2 complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0097255","R2TP complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0097346","INO80-type complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0097361","cytosolic [4Fe-4S] assembly targeting complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0097431","mitotic spindle pole","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:0097433","dense body","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0097447","dendritic tree","0/16","148/12490",0,0,-0.438287455817571,1,1,1,"",0
"GO:0097517","contractile actin filament bundle","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0097525","spliceosomal snRNP complex","0/16","47/12490",0,0,-0.245984268071302,1,1,1,"",0
"GO:0097526","spliceosomal tri-snRNP complex","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0097546","ciliary base","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:0097550","transcription preinitiation complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0097648","G protein-coupled receptor complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0097729","9+2 motile cilium","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:0097730","non-motile cilium","0/16","107/12490",0,0,-0.372048798753192,1,1,1,"",0
"GO:0098533","ATPase dependent transmembrane transport complex","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0098552","side of membrane","0/16","94/12490",0,0,-0.348533154720438,1,1,1,"",0
"GO:0098553","lumenal side of endoplasmic reticulum membrane","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0098554","cytoplasmic side of endoplasmic reticulum membrane","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0098556","cytoplasmic side of rough endoplasmic reticulum membrane","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0098562","cytoplasmic side of membrane","0/16","57/12490",0,0,-0.271000701633903,1,1,1,"",0
"GO:0098576","lumenal side of membrane","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0098590","plasma membrane region","0/16","429/12490",0,0,-0.754845276276087,1,1,1,"",0
"GO:0098592","cytoplasmic side of apical plasma membrane","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0098636","protein complex involved in cell adhesion","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0098642","network-forming collagen trimer","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0098644","complex of collagen trimers","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0098645","complex of network-forming collagens","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:0098687","chromosomal region","0/16","108/12490",0,0,-0.373798394903104,1,1,1,"",0
"GO:0098791","Golgi apparatus subcompartment","0/16","82/12490",0,0,-0.325369610982063,1,1,1,"",0
"GO:0098794","postsynapse","0/16","145/12490",0,0,-0.433769895939908,1,1,1,"",0
"GO:0098797","plasma membrane protein complex","0/16","153/12490",0,0,-0.44571975929886,1,1,1,"",0
"GO:0098798","mitochondrial protein-containing complex","0/16","104/12490",0,0,-0.366751658186536,1,1,1,"",0
"GO:0098799","outer mitochondrial membrane protein complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0098800","inner mitochondrial membrane protein complex","0/16","30/12490",0,0,-0.196391442690905,1,1,1,"",0
"GO:0098802","plasma membrane signaling receptor complex","0/16","54/12490",0,0,-0.263740896138296,1,1,1,"",0
"GO:0098803","respiratory chain complex","0/16","72/12490",0,0,-0.304762392811607,1,1,1,"",0
"GO:0098827","endoplasmic reticulum subcompartment","0/16","357/12490",0,0,-0.686548090423326,1,1,1,"",0
"GO:0098839","postsynaptic density membrane","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0098852","lytic vacuole membrane","0/16","80/12490",0,0,-0.321351296942571,1,1,1,"",0
"GO:0098857","membrane microdomain","0/16","46/12490",0,0,-0.243343566506486,1,1,1,"",0
"GO:0098858","actin-based cell projection","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0098862","cluster of actin-based cell projections","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0098878","neurotransmitter receptor complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0098978","glutamatergic synapse","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0098984","neuron to neuron synapse","0/16","26/12490",0,0,-0.182801143495443,1,1,1,"",0
"GO:0099023","vesicle tethering complex","0/16","39/12490",0,0,-0.224001610727993,1,1,1,"",0
"GO:0099078","BORC complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:0099081","supramolecular polymer","0/16","317/12490",0,0,-0.64587990745248,1,1,1,"",0
"GO:0099086","synaptonemal structure","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0099501","exocytic vesicle membrane","0/16","23/12490",0,0,-0.171911089436527,1,1,1,"",0
"GO:0099512","supramolecular fiber","0/16","317/12490",0,0,-0.64587990745248,1,1,1,"",0
"GO:0099513","polymeric cytoskeletal fiber","0/16","158/12490",0,0,-0.45303602671865,1,1,1,"",0
"GO:0099568","cytoplasmic region","0/16","66/12490",0,0,-0.291717310346256,1,1,1,"",0
"GO:0099572","postsynaptic specialization","0/16","29/12490",0,0,-0.193082763133598,1,1,1,"",0
"GO:0099634","postsynaptic specialization membrane","0/16","13/12490",0,0,-0.129192571558174,1,1,1,"",0
"GO:0099738","cell cortex region","0/16","12/12490",0,0,-0.124119233991935,1,1,1,"",0
"GO:0101031","protein folding chaperone complex","0/16","15/12490",0,0,-0.138786206971655,1,1,1,"",0
"GO:0106068","SUMO ligase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:0106083","nuclear membrane protein complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0106094","nuclear membrane microtubule tethering complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0120111","neuron projection cytoplasm","0/16","22/12490",0,0,-0.168125619603969,1,1,1,"",0
"GO:0120114","Sm-like protein family complex","0/16","55/12490",0,0,-0.266182441501892,1,1,1,"",0
"GO:0140047","specialized extracellular matrix","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:0140168","nuclear ribonucleoprotein granule","0/16","46/12490",0,0,-0.243343566506486,1,1,1,"",0
"GO:0140284","endoplasmic reticulum-endosome membrane contact site","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:0140534","endoplasmic reticulum protein-containing complex","0/16","48/12490",0,0,-0.248597338336183,1,1,1,"",0
"GO:0150034","distal axon","0/16","24/12490",0,0,-0.175615568469308,1,1,1,"",0
"GO:0170049","box C/D RNP complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:1902493","acetyltransferase complex","0/16","51/12490",0,0,-0.256279169776364,1,1,1,"",0
"GO:1902495","transmembrane transporter complex","0/16","243/12490",0,0,-0.563779437726444,1,1,1,"",0
"GO:1902554","serine/threonine protein kinase complex","0/16","49/12490",0,0,-0.251183639749815,1,1,1,"",0
"GO:1902555","endoribonuclease complex","0/16","19/12490",0,0,-0.156223770404456,1,1,1,"",0
"GO:1902562","H4 histone acetyltransferase complex","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:1902710","GABA receptor complex","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:1902711","GABA-A receptor complex","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:1902911","protein kinase complex","0/16","63/12490",0,0,-0.284975864518702,1,1,1,"",0
"GO:1903293","phosphatase complex","0/16","33/12490",0,0,-0.206001883876791,1,1,1,"",0
"GO:1904115","axon cytoplasm","0/16","20/12490",0,0,-0.160288633099625,1,1,1,"",0
"GO:1904949","ATPase complex","0/16","52/12490",0,0,-0.258789916137944,1,1,1,"",0
"GO:1905286","serine-type peptidase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:1905348","endonuclease complex","0/16","21/12490",0,0,-0.16425355925217,1,1,1,"",0
"GO:1905354","exoribonuclease complex","0/16","16/12490",0,0,-0.143343523555749,1,1,1,"",0
"GO:1905360","GTPase complex","0/16","27/12490",0,0,-0.186290856242577,1,1,1,"",0
"GO:1905368","peptidase complex","0/16","79/12490",0,0,-0.319323670087731,1,1,1,"",0
"GO:1905369","endopeptidase complex","0/16","65/12490",0,0,-0.289487245473439,1,1,1,"",0
"GO:1905370","serine-type endopeptidase complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:1990023","mitotic spindle midzone","0/16","7/12490",0,0,-0.0947786435802588,1,1,1,"",0
"GO:1990072","TRAPPIII protein complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990075","periciliary membrane compartment","0/16","40/12490",0,0,-0.226864359944041,1,1,1,"",0
"GO:1990112","RQC complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990130","GATOR1 complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990184","amino acid transport complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:1990204","oxidoreductase complex","0/16","65/12490",0,0,-0.289487245473439,1,1,1,"",0
"GO:1990228","sulfurtransferase complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:1990229","iron-sulfur cluster assembly complex","0/16","6/12490",0,0,-0.0877444587680166,1,1,1,"",0
"GO:1990234","transferase complex","0/16","421/12490",0,0,-0.747526096247075,1,1,1,"",0
"GO:1990246","uniplex complex","0/16","4/12490",0,0,-0.0716373124791875,1,1,1,"",0
"GO:1990316","Atg1/ULK1 kinase complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990351","transporter complex","0/16","245/12490",0,0,-0.566140992234357,1,1,1,"",0
"GO:1990357","terminal web","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990423","RZZ complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990433","CSL-Notch-Mastermind transcription factor complex","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990498","mitotic spindle microtubule","0/16","3/12490",0,0,-0.0620372482432448,1,1,1,"",0
"GO:1990633","mutator focus","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:1990726","Lsm1-7-Pat1 complex","0/16","5/12490",0,0,-0.0800961577172919,1,1,1,"",0
"GO:1990752","microtubule end","0/16","9/12490",0,0,-0.107477490473632,1,1,1,"",0
"GO:1990904","ribonucleoprotein complex","0/16","454/12490",0,0,-0.777334227915453,1,1,1,"",0
